createdtime,createdtimeutc,location,orderid,channel,payment,paymentamount,subtotal,vat,productnames,itemprice,itemquantities,discounttotal
2023-04-29 22:29:23+0200,2023-04-29 20:29:23,Alicante - Periodista Rodolfo Salazar,09C7D,Uber Eats,ONLINE,15.5,15.5,1.4,Bacon,100,2,0.0
2023-04-29 22:29:23+0200,2023-04-29 20:29:23,Alicante - Periodista Rodolfo Salazar,09C7D,Uber Eats,ONLINE,15.5,15.5,1.4,Queso Cheddar,100,1,0.0
2023-04-29 22:29:23+0200,2023-04-29 20:29:23,Alicante - Periodista Rodolfo Salazar,09C7D,Uber Eats,ONLINE,15.5,15.5,1.4,Huevo Frito,100,1,0.0
2023-04-29 22:29:23+0200,2023-04-29 20:29:23,Alicante - Periodista Rodolfo Salazar,09C7D,Uber Eats,ONLINE,15.5,15.5,1.4,Salsa Tepuy (dentro burger),100,1,0.0
2023-04-29 22:29:23+0200,2023-04-29 20:29:23,Alicante - Periodista Rodolfo Salazar,09C7D,Uber Eats,ONLINE,15.5,15.5,1.4,Salsa Equis (Servidas aparte),100,1,0.0
2023-04-29 22:09:52+0200,2023-04-29 20:09:52,Alicante - Periodista Rodolfo Salazar,30EE3,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 22:07:04+0200,2023-04-29 20:07:04,Alicante - Periodista Rodolfo Salazar,B6368,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 22:16:18+0200,2023-04-29 20:16:18,Alicante - Periodista Rodolfo Salazar,508,Glovo,CARD,19.2,19.2,0.0,Arepa Pelúa,850,1,0.0
2023-04-29 22:16:18+0200,2023-04-29 20:16:18,Alicante - Periodista Rodolfo Salazar,508,Glovo,CARD,19.2,19.2,0.0,Patatas guarnición,150,2,0.0
2023-04-29 22:16:18+0200,2023-04-29 20:16:18,Alicante - Periodista Rodolfo Salazar,508,Glovo,CARD,19.2,19.2,0.0,Arepa Rumbera Remix,770,1,0.0
2023-04-29 22:11:26+0200,2023-04-29 20:11:26,Alicante - Bazan,AZZLLYQM,Glovo,CARD,24.6,24.6,0.0,Inglesa,1230,2,0.0
2023-04-29 22:08:07+0200,2023-04-29 20:08:07,Alicante - Bazan,A4GZQRKL,Glovo,CARD,26.8,26.8,0.0,Combo Duo (Para 2),2680,1,0.0
2023-04-29 21:58:17+0200,2023-04-29 19:58:17,Alicante - Periodista Rodolfo Salazar,FDF25,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 21:54:29+0200,2023-04-29 19:54:29,Alicante - Bazan,DB247,Uber Eats,ONLINE,28.8,41.7,2.62,Caprichosa,1290,2,0.0
2023-04-29 21:54:29+0200,2023-04-29 19:54:29,Alicante - Bazan,DB247,Uber Eats,ONLINE,28.8,41.7,2.62,Alitas Kentucky (10Und),1590,1,0.0
2023-04-29 21:55:19+0200,2023-04-29 19:55:19,Alicante - Bazan,2E169,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 21:55:29+0200,2023-04-29 19:55:29,Alicante - Bazan,A3BFVGXS,Glovo,CARD,31.9,31.9,0.0,LA UNO,1460,1,0.0
2023-04-29 21:55:29+0200,2023-04-29 19:55:29,Alicante - Bazan,A3BFVGXS,Glovo,CARD,31.9,31.9,0.0,Boniato frito,150,2,0.0
2023-04-29 21:55:29+0200,2023-04-29 19:55:29,Alicante - Bazan,A3BFVGXS,Glovo,CARD,31.9,31.9,0.0,Perla Negra,1430,1,0.0
2023-04-29 21:50:51+0200,2023-04-29 19:50:51,Alicante - Bazan,BF144,Uber Eats,ONLINE,28.1,41.0,2.56,Caprichosa,1290,2,0.0
2023-04-29 21:50:51+0200,2023-04-29 19:50:51,Alicante - Bazan,BF144,Uber Eats,ONLINE,28.1,41.0,2.56,Madurada PUNTO en lugar de carne normal,150,2,0.0
2023-04-29 21:50:51+0200,2023-04-29 19:50:51,Alicante - Bazan,BF144,Uber Eats,ONLINE,28.1,41.0,2.56,Nachos Anaya,1220,1,0.0
2023-04-29 21:47:19+0200,2023-04-29 19:47:19,Alicante - Bazan,5E8C5,Uber Eats,ONLINE,32.0,44.9,2.91,LA UNO,1460,1,0.0
2023-04-29 21:47:19+0200,2023-04-29 19:47:19,Alicante - Bazan,5E8C5,Uber Eats,ONLINE,32.0,44.9,2.91,Mixto de patatas y boniato,150,3,0.0
2023-04-29 21:47:19+0200,2023-04-29 19:47:19,Alicante - Bazan,5E8C5,Uber Eats,ONLINE,32.0,44.9,2.91,Caprichosa,1290,2,0.0
2023-04-29 21:51:55+0200,2023-04-29 19:51:55,Alicante - Bazan,AXC4RTAL,Glovo,CARD,29.0,29.0,0.0,Cheesebacon,1250,2,0.0
2023-04-29 21:51:55+0200,2023-04-29 19:51:55,Alicante - Bazan,AXC4RTAL,Glovo,CARD,29.0,29.0,0.0,Mixto de patatas y boniato,150,2,0.0
2023-04-29 21:51:55+0200,2023-04-29 19:51:55,Alicante - Bazan,AXC4RTAL,Glovo,CARD,29.0,29.0,0.0,Lechuga,50,2,0.0
2023-04-29 21:46:27+0200,2023-04-29 19:46:27,Alicante - Bazan,B307B,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 21:39:26+0200,2023-04-29 19:39:26,Alicante - Periodista Rodolfo Salazar,BA55E,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 21:30:11+0200,2023-04-29 19:30:11,Alicante - Bazan,4569D,Uber Eats,ONLINE,22.6,35.5,2.06,Caprichosa,1290,2,0.0
2023-04-29 21:30:11+0200,2023-04-29 19:30:11,Alicante - Bazan,4569D,Uber Eats,ONLINE,22.6,35.5,2.06,Bacon,100,2,0.0
2023-04-29 21:30:11+0200,2023-04-29 19:30:11,Alicante - Bazan,4569D,Uber Eats,ONLINE,22.6,35.5,2.06,Patatas Fritas bacon,770,1,0.0
2023-04-29 21:32:43+0200,2023-04-29 19:32:43,Alicante - Bazan,B0123,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 21:24:51+0200,2023-04-29 19:24:51,Alicante - Bazan,0DE96,Uber Eats,ONLINE,38.7,77.4,3.52,Caprichosa,1290,6,0.0
2023-04-29 21:21:13+0200,2023-04-29 19:21:13,Alicante - Bazan,F24BC,Uber Eats,ONLINE,22.4,22.4,2.04,Cheesebacon,1250,1,0.0
2023-04-29 21:21:13+0200,2023-04-29 19:21:13,Alicante - Bazan,F24BC,Uber Eats,ONLINE,22.4,22.4,2.04,Tequeños,990,1,0.0
2023-04-29 21:24:08+0200,2023-04-29 19:24:08,Alicante - Bazan,ADPF5Z12,Glovo,CARD,25.2,25.2,0.0,Tequemix,990,1,0.0
2023-04-29 21:24:08+0200,2023-04-29 19:24:08,Alicante - Bazan,ADPF5Z12,Glovo,CARD,25.2,25.2,0.0,Perla Negra,1430,1,0.0
2023-04-29 21:24:08+0200,2023-04-29 19:24:08,Alicante - Bazan,ADPF5Z12,Glovo,CARD,25.2,25.2,0.0,Tomate,50,1,0.0
2023-04-29 21:24:08+0200,2023-04-29 19:24:08,Alicante - Bazan,ADPF5Z12,Glovo,CARD,25.2,25.2,0.0,Lechuga,50,1,0.0
2023-04-29 21:24:47+0200,2023-04-29 19:24:47,Alicante - Periodista Rodolfo Salazar,881,Glovo,CARD,34.5,34.5,0.0,Cocacola zero bote,190,1,0.0
2023-04-29 21:24:47+0200,2023-04-29 19:24:47,Alicante - Periodista Rodolfo Salazar,881,Glovo,CARD,34.5,34.5,0.0,Nachos Anaya,1220,1,0.0
2023-04-29 21:24:47+0200,2023-04-29 19:24:47,Alicante - Periodista Rodolfo Salazar,881,Glovo,CARD,34.5,34.5,0.0,Beety Miranda,1270,1,0.0
2023-04-29 21:24:47+0200,2023-04-29 19:24:47,Alicante - Periodista Rodolfo Salazar,881,Glovo,CARD,34.5,34.5,0.0,Chicken Tenders,770,1,0.0
2023-04-29 21:06:04+0200,2023-04-29 19:06:04,Alicante - Bazan,514FD,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 21:14:58+0200,2023-04-29 19:14:58,Alicante - Bazan,AMNJRHYE,Glovo,CARD,16.1,16.1,0.0,LA UNO,1460,1,0.0
2023-04-29 21:14:58+0200,2023-04-29 19:14:58,Alicante - Bazan,AMNJRHYE,Glovo,CARD,16.1,16.1,0.0,Mixto de patatas y boniato,150,1,0.0
2023-04-29 21:01:17+0200,2023-04-29 19:01:17,Alicante - Periodista Rodolfo Salazar,11BDA,Uber Eats,ONLINE,20.0,20.0,1.83,La Muergana,1450,1,0.0
2023-04-29 21:01:17+0200,2023-04-29 19:01:17,Alicante - Periodista Rodolfo Salazar,11BDA,Uber Eats,ONLINE,20.0,20.0,1.83,Mixto de patatas y boniato,150,1,0.0
2023-04-29 21:01:17+0200,2023-04-29 19:01:17,Alicante - Periodista Rodolfo Salazar,11BDA,Uber Eats,ONLINE,20.0,20.0,1.83,Una más de ternera gallega,250,1,0.0
2023-04-29 21:01:17+0200,2023-04-29 19:01:17,Alicante - Periodista Rodolfo Salazar,11BDA,Uber Eats,ONLINE,20.0,20.0,1.83,Queso en las patatas,150,1,0.0
2023-04-29 20:56:48+0200,2023-04-29 18:56:48,Alicante - Periodista Rodolfo Salazar,E4200,Uber Eats,ONLINE,15.1,28.0,1.38,Aquarius limon bote,220,1,0.0
2023-04-29 20:56:48+0200,2023-04-29 18:56:48,Alicante - Periodista Rodolfo Salazar,E4200,Uber Eats,ONLINE,15.1,28.0,1.38,Caprichosa,1290,2,0.0
2023-04-29 20:50:15+0200,2023-04-29 18:50:15,Alicante - Periodista Rodolfo Salazar,8F6BB,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 20:56:46+0200,2023-04-29 18:56:46,Alicante - Bazan,A1Z9QXBD,Glovo,CARD,37.8,37.8,0.0,La Muergana,1450,1,0.0
2023-04-29 20:56:46+0200,2023-04-29 18:56:46,Alicante - Bazan,A1Z9QXBD,Glovo,CARD,37.8,37.8,0.0,Mixto de patatas y boniato,150,1,0.0
2023-04-29 20:56:46+0200,2023-04-29 18:56:46,Alicante - Bazan,A1Z9QXBD,Glovo,CARD,37.8,37.8,0.0,Una más de ternera gallega,250,2,0.0
2023-04-29 20:56:46+0200,2023-04-29 18:56:46,Alicante - Bazan,A1Z9QXBD,Glovo,CARD,37.8,37.8,0.0,Queso en las patatas,150,1,0.0
2023-04-29 20:56:46+0200,2023-04-29 18:56:46,Alicante - Bazan,A1Z9QXBD,Glovo,CARD,37.8,37.8,0.0,Salsa Tepuy (Servidas aparte),100,1,0.0
2023-04-29 20:56:46+0200,2023-04-29 18:56:46,Alicante - Bazan,A1Z9QXBD,Glovo,CARD,37.8,37.8,0.0,Perla Negra,1430,1,0.0
2023-04-29 20:53:58+0200,2023-04-29 18:53:58,Alicante - Periodista Rodolfo Salazar,824,Glovo,CARD,11.7,11.7,0.0,Arepa Rumbera Remix,770,1,0.0
2023-04-29 20:53:58+0200,2023-04-29 18:53:58,Alicante - Periodista Rodolfo Salazar,824,Glovo,CARD,11.7,11.7,0.0,Mixto de patatas y boniato guarnición,200,1,0.0
2023-04-29 20:53:58+0200,2023-04-29 18:53:58,Alicante - Periodista Rodolfo Salazar,824,Glovo,CARD,11.7,11.7,0.0,Salsa Tepuy (dentro arepa),100,1,0.0
2023-04-29 20:53:58+0200,2023-04-29 18:53:58,Alicante - Periodista Rodolfo Salazar,824,Glovo,CARD,11.7,11.7,0.0,Salsa Tepuy (Servidas aparte),100,1,0.0
2023-04-29 20:43:52+0200,2023-04-29 18:43:52,Alicante - Bazan,8978E,Uber Eats,ONLINE,17.9,30.8,1.63,Caprichosa,1290,2,0.0
2023-04-29 20:43:52+0200,2023-04-29 18:43:52,Alicante - Bazan,8978E,Uber Eats,ONLINE,17.9,30.8,1.63,Una más de ternera gallega,250,2,0.0
2023-04-29 20:41:08+0200,2023-04-29 18:41:08,Alicante - Periodista Rodolfo Salazar,352,Glovo,CARD,56.9,56.9,0.0,LA UNO,1460,2,0.0
2023-04-29 20:41:08+0200,2023-04-29 18:41:08,Alicante - Periodista Rodolfo Salazar,352,Glovo,CARD,56.9,56.9,0.0,Mixto de patatas y boniato,150,2,0.0
2023-04-29 20:41:08+0200,2023-04-29 18:41:08,Alicante - Periodista Rodolfo Salazar,352,Glovo,CARD,56.9,56.9,0.0,Jalapeños,100,1,0.0
2023-04-29 20:41:08+0200,2023-04-29 18:41:08,Alicante - Periodista Rodolfo Salazar,352,Glovo,CARD,56.9,56.9,0.0,Salsa de queso (Servidas aparte),150,1,0.0
2023-04-29 20:41:08+0200,2023-04-29 18:41:08,Alicante - Periodista Rodolfo Salazar,352,Glovo,CARD,56.9,56.9,0.0,Ranch (Servidas aparte),100,1,0.0
2023-04-29 20:41:08+0200,2023-04-29 18:41:08,Alicante - Periodista Rodolfo Salazar,352,Glovo,CARD,56.9,56.9,0.0,El Zar,1490,1,0.0
2023-04-29 20:41:08+0200,2023-04-29 18:41:08,Alicante - Periodista Rodolfo Salazar,352,Glovo,CARD,56.9,56.9,0.0,MayoTrufa (Servidas aparte),150,1,0.0
2023-04-29 20:41:08+0200,2023-04-29 18:41:08,Alicante - Periodista Rodolfo Salazar,352,Glovo,CARD,56.9,56.9,0.0,Salsa Beety (Servidas aparte),100,1,0.0
2023-04-29 20:41:08+0200,2023-04-29 18:41:08,Alicante - Periodista Rodolfo Salazar,352,Glovo,CARD,56.9,56.9,0.0,Cocacola bote,190,2,0.0
2023-04-29 20:30:15+0200,2023-04-29 18:30:15,Alicante - Periodista Rodolfo Salazar,B931C,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 20:23:30+0200,2023-04-29 18:23:30,Alicante - Bazan,A1BC4LLL,Glovo,CARD,22.7,22.7,0.0,Custom Burger,950,1,0.0
2023-04-29 20:23:30+0200,2023-04-29 18:23:30,Alicante - Bazan,A1BC4LLL,Glovo,CARD,22.7,22.7,0.0,Boniato frito,150,1,0.0
2023-04-29 20:23:30+0200,2023-04-29 18:23:30,Alicante - Bazan,A1BC4LLL,Glovo,CARD,22.7,22.7,0.0,Tomate,50,1,0.0
2023-04-29 20:23:30+0200,2023-04-29 18:23:30,Alicante - Bazan,A1BC4LLL,Glovo,CARD,22.7,22.7,0.0,Queso Parmesano,200,1,0.0
2023-04-29 20:23:30+0200,2023-04-29 18:23:30,Alicante - Bazan,A1BC4LLL,Glovo,CARD,22.7,22.7,0.0,Cebolla Caramelizada,100,1,0.0
2023-04-29 20:23:30+0200,2023-04-29 18:23:30,Alicante - Bazan,A1BC4LLL,Glovo,CARD,22.7,22.7,0.0,Lechuga,50,1,0.0
2023-04-29 20:23:30+0200,2023-04-29 18:23:30,Alicante - Bazan,A1BC4LLL,Glovo,CARD,22.7,22.7,0.0,Chicken Tenders,770,1,0.0
2023-04-29 15:29:58+0200,2023-04-29 13:29:58,Alicante - Periodista Rodolfo Salazar,1345C,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 15:17:01+0200,2023-04-29 13:17:01,Alicante - Periodista Rodolfo Salazar,28317,Uber Eats,ONLINE,20.1,20.1,1.83,Tequemix,990,1,0.0
2023-04-29 15:17:01+0200,2023-04-29 13:17:01,Alicante - Periodista Rodolfo Salazar,28317,Uber Eats,ONLINE,20.1,20.1,1.83,Arepa Reina Pepiada,770,1,0.0
2023-04-29 15:17:01+0200,2023-04-29 13:17:01,Alicante - Periodista Rodolfo Salazar,28317,Uber Eats,ONLINE,20.1,20.1,1.83,Patatas guarnición,150,1,0.0
2023-04-29 15:17:01+0200,2023-04-29 13:17:01,Alicante - Periodista Rodolfo Salazar,28317,Uber Eats,ONLINE,20.1,20.1,1.83,Salsa Tepuy (Servidas aparte),100,1,0.0
2023-04-29 15:16:34+0200,2023-04-29 13:16:34,Alicante - Periodista Rodolfo Salazar,128288843,Just Eat,CARD,67.99,66.0,5.99,Tequeños,990,1,0.0
2023-04-29 15:16:34+0200,2023-04-29 13:16:34,Alicante - Periodista Rodolfo Salazar,128288843,Just Eat,CARD,67.99,66.0,5.99,Combo Duo (Para 2),2680,1,0.0
2023-04-29 15:16:34+0200,2023-04-29 13:16:34,Alicante - Periodista Rodolfo Salazar,128288843,Just Eat,CARD,67.99,66.0,5.99,Gofre con sirope de Kinder Bueno,550,1,0.0
2023-04-29 15:16:34+0200,2023-04-29 13:16:34,Alicante - Periodista Rodolfo Salazar,128288843,Just Eat,CARD,67.99,66.0,5.99,La Muergana,170,1,0.0
2023-04-29 15:16:34+0200,2023-04-29 13:16:34,Alicante - Periodista Rodolfo Salazar,128288843,Just Eat,CARD,67.99,66.0,5.99,Perla Negra,170,1,0.0
2023-04-29 15:16:34+0200,2023-04-29 13:16:34,Alicante - Periodista Rodolfo Salazar,128288843,Just Eat,CARD,67.99,66.0,5.99,Beety Miranda,1270,1,0.0
2023-04-29 15:16:34+0200,2023-04-29 13:16:34,Alicante - Periodista Rodolfo Salazar,128288843,Just Eat,CARD,67.99,66.0,5.99,Arepa Rumbera Remix,770,1,0.0
2023-04-29 14:48:10+0200,2023-04-29 12:48:10,Alicante - Periodista Rodolfo Salazar,3EBC1,Uber Eats,ONLINE,26.5,26.5,2.42,Cheesebacon,1250,2,0.0
2023-04-29 14:48:10+0200,2023-04-29 12:48:10,Alicante - Periodista Rodolfo Salazar,3EBC1,Uber Eats,ONLINE,26.5,26.5,2.42,Boniato frito,150,1,0.0
2023-04-29 14:47:21+0200,2023-04-29 12:47:21,Alicante - Periodista Rodolfo Salazar,24D1B,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 14:38:27+0200,2023-04-29 12:38:27,Alicante - Periodista Rodolfo Salazar,128284202,Just Eat,CARD,16.49,14.5,1.32,La Muergana,1450,1,0.0
2023-04-29 14:18:20+0200,2023-04-29 12:18:20,Alicante - Bazan,313B2,Uber Eats,ONLINE,29.0,29.0,2.64,La Muergana,1450,2,0.0
2023-04-29 14:07:27+0200,2023-04-29 12:07:27,Alicante - Periodista Rodolfo Salazar,98DFB,Uber Eats,ONLINE,26.6,26.6,2.42,Perla Negra,1430,1,0.0
2023-04-29 14:07:27+0200,2023-04-29 12:07:27,Alicante - Periodista Rodolfo Salazar,98DFB,Uber Eats,ONLINE,26.6,26.6,2.42,Inglesa,1230,1,0.0
2023-04-29 14:05:44+0200,2023-04-29 12:05:44,Alicante - Bazan,BC26E,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-29 13:53:35+0200,2023-04-29 11:53:35,Alicante - Periodista Rodolfo Salazar,126,Glovo,CARD,29.6,29.6,0.0,Aquarius limon bote,220,1,0.0
2023-04-29 13:53:35+0200,2023-04-29 11:53:35,Alicante - Periodista Rodolfo Salazar,126,Glovo,CARD,29.6,29.6,0.0,Nestea bote,190,1,0.0
2023-04-29 13:53:35+0200,2023-04-29 11:53:35,Alicante - Periodista Rodolfo Salazar,126,Glovo,CARD,29.6,29.6,0.0,Arepa Reina Pepiada,770,1,0.0
2023-04-29 13:53:35+0200,2023-04-29 11:53:35,Alicante - Periodista Rodolfo Salazar,126,Glovo,CARD,29.6,29.6,0.0,Mixto de patatas y boniato guarnición,200,1,0.0
2023-04-29 13:53:35+0200,2023-04-29 11:53:35,Alicante - Periodista Rodolfo Salazar,126,Glovo,CARD,29.6,29.6,0.0,Perla Negra,1430,1,0.0
2023-04-29 13:53:35+0200,2023-04-29 11:53:35,Alicante - Periodista Rodolfo Salazar,126,Glovo,CARD,29.6,29.6,0.0,Mixto de patatas y boniato,150,1,0.0
2023-04-28 23:43:36+0200,2023-04-28 21:43:36,Alicante - Periodista Rodolfo Salazar,36B57,Uber Eats,ONLINE,39.4,39.4,3.58,El Zar,1490,1,0.0
2023-04-28 23:43:36+0200,2023-04-28 21:43:36,Alicante - Periodista Rodolfo Salazar,36B57,Uber Eats,ONLINE,39.4,39.4,3.58,Tequeños,990,1,0.0
2023-04-28 23:43:36+0200,2023-04-28 21:43:36,Alicante - Periodista Rodolfo Salazar,36B57,Uber Eats,ONLINE,39.4,39.4,3.58,LA UNO,1460,1,0.0
2023-04-28 22:34:09+0200,2023-04-28 20:34:09,Alicante - Bazan,8991C,Uber Eats,ONLINE,59.8,59.8,5.44,Perla Negra,1430,1,0.0
2023-04-28 22:34:09+0200,2023-04-28 20:34:09,Alicante - Bazan,8991C,Uber Eats,ONLINE,59.8,59.8,5.44,Queso Azul,150,1,0.0
2023-04-28 22:34:09+0200,2023-04-28 20:34:09,Alicante - Bazan,8991C,Uber Eats,ONLINE,59.8,59.8,5.44,Andale,1360,1,0.0
2023-04-28 22:34:09+0200,2023-04-28 20:34:09,Alicante - Bazan,8991C,Uber Eats,ONLINE,59.8,59.8,5.44,Arepa Reina Pepiada,770,1,0.0
2023-04-28 22:34:09+0200,2023-04-28 20:34:09,Alicante - Bazan,8991C,Uber Eats,ONLINE,59.8,59.8,5.44,Arepa Pelúa,850,1,0.0
2023-04-28 22:34:09+0200,2023-04-28 20:34:09,Alicante - Bazan,8991C,Uber Eats,ONLINE,59.8,59.8,5.44,Mixto de patatas y boniato guarnición,200,1,0.0
2023-04-28 22:34:09+0200,2023-04-28 20:34:09,Alicante - Bazan,8991C,Uber Eats,ONLINE,59.8,59.8,5.44,Trío Criollo,1220,1,0.0
2023-04-28 22:19:01+0200,2023-04-28 20:19:01,Alicante - Bazan,D1701,Uber Eats,ONLINE,20.6,33.5,1.88,Caprichosa,1290,2,0.0
2023-04-28 22:19:01+0200,2023-04-28 20:19:01,Alicante - Bazan,D1701,Uber Eats,ONLINE,20.6,33.5,1.88,Chicken Tenders,770,1,0.0
2023-04-28 22:33:23+0200,2023-04-28 20:33:23,Alicante - Periodista Rodolfo Salazar,128258981,Just Eat,CARD,22.19,20.2,1.83,Chicken Tenders,770,1,0.0
2023-04-28 22:33:23+0200,2023-04-28 20:33:23,Alicante - Periodista Rodolfo Salazar,128258981,Just Eat,CARD,22.19,20.2,1.83,Custom Burger,950,1,0.0
2023-04-28 22:33:23+0200,2023-04-28 20:33:23,Alicante - Periodista Rodolfo Salazar,128258981,Just Eat,CARD,22.19,20.2,1.83,Salsa Beety (Servidas aparte),100,1,0.0
2023-04-28 22:33:23+0200,2023-04-28 20:33:23,Alicante - Periodista Rodolfo Salazar,128258981,Just Eat,CARD,22.19,20.2,1.83,Queso Cheddar,100,1,0.0
2023-04-28 22:33:23+0200,2023-04-28 20:33:23,Alicante - Periodista Rodolfo Salazar,128258981,Just Eat,CARD,22.19,20.2,1.83,Cebolla Caramelizada,100,1,0.0
2023-04-28 22:18:47+0200,2023-04-28 20:18:47,Alicante - Bazan,B4693,Uber Eats,ONLINE,30.7,30.7,2.79,El Zar,1490,1,0.0
2023-04-28 22:18:47+0200,2023-04-28 20:18:47,Alicante - Bazan,B4693,Uber Eats,ONLINE,30.7,30.7,2.79,Perla Negra,1430,1,0.0
2023-04-28 22:18:47+0200,2023-04-28 20:18:47,Alicante - Bazan,B4693,Uber Eats,ONLINE,30.7,30.7,2.79,MayoTrufa (Servidas aparte),150,1,0.0
2023-04-28 22:13:37+0200,2023-04-28 20:13:37,Alicante - Bazan,2A845,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-28 22:08:07+0200,2023-04-28 20:08:07,Alicante - Bazan,F3A93,Uber Eats,ONLINE,20.6,33.5,1.88,Patatas Fritas bacon,770,1,0.0
2023-04-28 22:08:07+0200,2023-04-28 20:08:07,Alicante - Bazan,F3A93,Uber Eats,ONLINE,20.6,33.5,1.88,Caprichosa,1290,2,0.0
2023-04-28 22:01:22+0200,2023-04-28 20:01:22,Alicante - Bazan,34FF1,Uber Eats,ONLINE,12.9,25.8,1.18,Caprichosa,1290,2,0.0
2023-04-28 22:08:48+0200,2023-04-28 20:08:48,Alicante - Periodista Rodolfo Salazar,648,Glovo,CARD,40.0,40.0,0.0,Nachos Anaya,1220,1,0.0
2023-04-28 22:08:48+0200,2023-04-28 20:08:48,Alicante - Periodista Rodolfo Salazar,648,Glovo,CARD,40.0,40.0,0.0,Custom Burger,950,1,0.0
2023-04-28 22:08:48+0200,2023-04-28 20:08:48,Alicante - Periodista Rodolfo Salazar,648,Glovo,CARD,40.0,40.0,0.0,Mixto de patatas y boniato,150,1,0.0
2023-04-28 22:08:48+0200,2023-04-28 20:08:48,Alicante - Periodista Rodolfo Salazar,648,Glovo,CARD,40.0,40.0,0.0,Queso Parmesano,200,1,0.0
2023-04-28 22:08:48+0200,2023-04-28 20:08:48,Alicante - Periodista Rodolfo Salazar,648,Glovo,CARD,40.0,40.0,0.0,Queso Cabra,150,1,0.0
2023-04-28 22:08:48+0200,2023-04-28 20:08:48,Alicante - Periodista Rodolfo Salazar,648,Glovo,CARD,40.0,40.0,0.0,Huevo Frito,100,1,0.0
2023-04-28 22:08:48+0200,2023-04-28 20:08:48,Alicante - Periodista Rodolfo Salazar,648,Glovo,CARD,40.0,40.0,0.0,Inglesa,1230,1,0.0
2023-04-28 21:43:51+0200,2023-04-28 19:43:51,Alicante - Bazan,6C29A,Uber Eats,ONLINE,38.1,51.0,3.47,Caprichosa,1290,2,0.0
2023-04-28 21:43:51+0200,2023-04-28 19:43:51,Alicante - Bazan,6C29A,Uber Eats,ONLINE,38.1,51.0,3.47,Queso en las patatas,150,2,0.0
2023-04-28 21:43:51+0200,2023-04-28 19:43:51,Alicante - Bazan,6C29A,Uber Eats,ONLINE,38.1,51.0,3.47,Patatas Fritas bacon,770,1,0.0
2023-04-28 21:43:51+0200,2023-04-28 19:43:51,Alicante - Bazan,6C29A,Uber Eats,ONLINE,38.1,51.0,3.47,La Muergana,1450,1,0.0
2023-04-28 21:47:43+0200,2023-04-28 19:47:43,Alicante - Periodista Rodolfo Salazar,128249263,Just Eat,CARD,38.19,36.2,3.29,Tequeños,990,1,0.0
2023-04-28 21:47:43+0200,2023-04-28 19:47:43,Alicante - Periodista Rodolfo Salazar,128249263,Just Eat,CARD,38.19,36.2,3.29,MayoTrufa (Servidas aparte),150,1,0.0
2023-04-28 21:47:43+0200,2023-04-28 19:47:43,Alicante - Periodista Rodolfo Salazar,128249263,Just Eat,CARD,38.19,36.2,3.29,Perla Negra,1430,1,0.0
2023-04-28 21:47:43+0200,2023-04-28 19:47:43,Alicante - Periodista Rodolfo Salazar,128249263,Just Eat,CARD,38.19,36.2,3.29,Provocativos,1050,1,0.0
2023-04-28 21:32:26+0200,2023-04-28 19:32:26,Alicante - Bazan,1AFEB,Uber Eats,ONLINE,19.9,32.8,1.81,Caprichosa,1290,2,0.0
2023-04-28 21:32:26+0200,2023-04-28 19:32:26,Alicante - Bazan,1AFEB,Uber Eats,ONLINE,19.9,32.8,1.81,Bacon,100,2,0.0
2023-04-28 21:32:26+0200,2023-04-28 19:32:26,Alicante - Bazan,1AFEB,Uber Eats,ONLINE,19.9,32.8,1.81,Huevo Frito,100,2,0.0
2023-04-28 21:32:26+0200,2023-04-28 19:32:26,Alicante - Bazan,1AFEB,Uber Eats,ONLINE,19.9,32.8,1.81,MayoTrufa (Servidas aparte),150,2,0.0
2023-04-28 21:45:18+0200,2023-04-28 19:45:18,Alicante - Periodista Rodolfo Salazar,605,Glovo,CARD,42.1,42.1,0.0,Tropichicken,1290,1,0.0
2023-04-28 21:45:18+0200,2023-04-28 19:45:18,Alicante - Periodista Rodolfo Salazar,605,Glovo,CARD,42.1,42.1,0.0,LA UNO,1460,2,0.0
